"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.15565389563994e-08,-1.07541522944455,0.146,0.255,0.000158486375248062,"1","DDX24"
1.17910857743793e-08,1.53830546832939,0.108,0.037,0.000161702950309838,"1","FRAT2"
1.20783038264981e-08,-1.21565865345752,0.112,0.209,0.000165641858676595,"1","MATR3"
1.21601629063442e-08,1.39241711799135,0.236,0.136,0.000166764474097604,"1","TMEM14C"
1.22180272385775e-08,-1.3557999372005,0.072,0.168,0.000167558025549851,"1","DNAJC19"
1.25710633475279e-08,-1.52198064659666,0.057,0.142,0.000172399562747998,"1","POLR2C"
1.36515165414737e-08,-1.28397442814249,0.091,0.188,0.000187216897849771,"1","NDUFA5"
1.38138918109254e-08,-1.93270995236924,0.034,0.107,0.000189443712295031,"1","PYCR2"
1.388525116519e-08,1.06630507025929,0.255,0.156,0.000190422334479415,"1","FIBP"
1.53374996653916e-08,1.35812991570556,0.131,0.051,0.00021033847041118,"1","MIR4435-1HG"
1.5349061206329e-08,-0.310234906378951,0.867,0.926,0.000210497025383595,"1","ARHGDIB"
1.54269180282834e-08,0.446630064595346,0.506,0.361,0.000211564753839879,"1","ID2"
1.56612308343257e-08,-1.86984270319844,0.127,0.2,0.000214778119661943,"1","FCGR3A"
1.60723085755057e-08,-1.80528443331391,0.063,0.137,0.000220415639804485,"1","APMAP"
1.61372618187158e-08,-1.686735612081,0.046,0.122,0.000221306408581869,"1","MAGED2"
1.69117325890211e-08,1.48116394492318,0.124,0.053,0.000231927500725835,"1","SPTSSA"
1.69475276148747e-08,-1.14378380556431,0.084,0.183,0.000232418393710392,"1","BZW1"
1.75197919537246e-08,0.857872247755873,0.287,0.172,0.00024026642685338,"1","CLTB"
1.95362003434768e-08,-1.48467289548388,0.08,0.169,0.000267919451510441,"1","CCT2"
2.05959182393947e-08,-0.555883034481423,0.38,0.509,0.000282452422735059,"1","RAN"
2.0765168792604e-08,-1.11001725275655,0.162,0.271,0.000284773524821771,"1","SLC2A3"
2.14455281518423e-08,0.646030705955947,0.297,0.173,0.000294103973074365,"1","OAS1"
2.35034457808528e-08,-2.07403756387298,0.038,0.108,0.000322326255438615,"1","BANK1"
2.36337307870771e-08,-1.120482763412,0.089,0.185,0.000324112984013975,"1","ABHD14B"
2.38923969189224e-08,0.537817542395147,0.553,0.424,0.000327660331346102,"1","UBL5"
2.52470051946706e-08,-1.05778424686494,0.118,0.226,0.000346237429239712,"1","STK4"
2.52826223877557e-08,-0.844790204453365,0.228,0.34,0.000346725883425682,"1","CYCS"
2.55069109591117e-08,1.65071928644121,0.103,0.042,0.000349801776893258,"1","RNF135"
2.58023635596195e-08,-0.975905546379546,0.139,0.25,0.000353853613856622,"1","TERF2IP"
2.62341774743734e-08,0.811996765247907,0.344,0.233,0.000359775509883556,"1","METTL9"
2.74612871551015e-08,-1.42806550999224,0.065,0.152,0.000376604092045062,"1","GLOD4"
2.75354999299374e-08,-1.19272079538622,0.095,0.193,0.000377621846039162,"1","N4BP2L2"
2.83120150491618e-08,0.699042111418638,0.426,0.313,0.000388270974384205,"1","NDUFB10"
2.85049616105427e-08,-1.01759124344322,0.122,0.227,0.000390917043526982,"1","HNRNPR"
2.92936106631049e-08,1.78451809739248,0.103,0.035,0.00040173257663382,"1","CORO1C"
2.94552032162293e-08,1.0009119231949,0.234,0.136,0.000403948656907369,"1","H2AFJ"
3.08104084876924e-08,-0.679390717870717,0.911,0.905,0.000422533942000214,"1","JUNB"
3.2731518009252e-08,-0.866597530844827,0.154,0.263,0.000448880037978882,"1","KMT2E"
3.33367462706959e-08,1.14411614028632,0.173,0.084,0.000457180138356324,"1","TNFAIP8L2"
3.4932905022153e-08,1.16291545048652,0.186,0.1,0.000479069859473807,"1","PEPD"
3.51135061540726e-08,1.10767741814999,0.116,0.045,0.000481546623396952,"1","IFIT2"
3.52844028792538e-08,-1.47236463010851,0.044,0.127,0.000483890301086087,"1","PSMD5-AS1"
3.73943261196081e-08,0.741063339758444,0.46,0.334,0.000512825788404306,"1","COX5A"
3.79744215897686e-08,-1.36224373637147,0.059,0.147,0.000520781217682086,"1","SMARCE1"
3.93326495019235e-08,-1.46022912216296,0.046,0.125,0.000539407955269378,"1","CLK1"
3.98712427807392e-08,-1.92706387867806,0.036,0.103,0.000546794223495058,"1","PHF1"
4.03705104973164e-08,-0.947349431020305,0.133,0.242,0.000553641180960197,"1","SEC62"
4.09528199529479e-08,-1.1197722060636,0.186,0.301,0.000561626972834727,"1","FUS"
4.10686185481966e-08,-0.628675673365845,0.228,0.35,0.000563215034769968,"1","XRCC6"
4.22930361336919e-08,0.847365368295132,0.255,0.145,0.00058000669753745,"1","CAST"
4.36497608346275e-08,0.730533323811269,0.354,0.241,0.000598612820086081,"1","CHMP1B"
4.53282055719407e-08,-1.41436255532467,0.046,0.128,0.000621631011213595,"1","EHD1"
4.8063179452877e-08,-1.45238365728882,0.065,0.151,0.000659138443016756,"1","DEGS1"
4.87332743188141e-08,-0.523389088466848,0.515,0.633,0.000668328124008216,"1","KLF2"
5.29634741702794e-08,1.56250076277028,0.198,0.114,0.000726341084771212,"1","TMEM208"
5.37466477760761e-08,-0.315784541619176,0.956,0.976,0.000737081527601107,"1","NACA"
5.40196670396544e-08,-1.16157411561846,0.118,0.213,0.00074082571378182,"1","CACYBP"
5.57250461301473e-08,-1.67004632764814,0.036,0.107,0.00076421328262884,"1","CCDC167"
5.77795846891111e-08,-1.1335404111407,0.118,0.219,0.000792389224426469,"1","JAK1"
5.9239430225022e-08,1.14601873124772,0.285,0.183,0.000812409546105951,"1","IDH3G"
6.15089753585976e-08,0.634809672398618,0.544,0.416,0.000843534088067807,"1","COPE"
6.19624076379336e-08,-1.24484251781265,0.065,0.153,0.000849752458346621,"1","TMC6"
6.55493337440259e-08,0.723070906948263,0.346,0.227,0.000898943562965571,"1","ANAPC11"
6.65501531853312e-08,-1.03733871123007,0.133,0.232,0.000912668800783632,"1","MPHOSPH8"
7.10024831861857e-08,-0.728177413459063,0.295,0.411,0.00097372805441535,"1","C11orf58"
7.17230017904715e-08,-0.999652419434612,0.167,0.271,0.000983609246554526,"1","SNHG8"
7.40076325877121e-08,1.33902527575715,0.186,0.102,0.00101494067330788,"1","NANS"
7.41988249291606e-08,0.396425236960934,0.8,0.73,0.00101756268507851,"1","EIF3K"
7.68232692528183e-08,1.18237922433234,0.179,0.087,0.00105355431453315,"1","NOTCH2NL"
7.71861231808105e-08,-0.518029313063497,0.274,0.4,0.00105853049330164,"1","MZT2B"
8.04957789388615e-08,-1.60535489625557,0.057,0.13,0.00110391911236755,"1","RASAL3"
8.07105713102364e-08,1.45265489189439,0.105,0.038,0.00110686477494858,"1","FKBP15"
8.09493847118749e-08,-1.41413786895614,0.072,0.159,0.00111013986193865,"1","EIF1AY"
8.37911322113877e-08,0.642309062853976,0.449,0.339,0.00114911158714697,"1","LRRFIP1"
8.58753809034071e-08,1.37023301234203,0.304,0.199,0.00117769497370932,"1","SDHB"
8.69068328681232e-08,-1.6986723476335,0.034,0.104,0.00119184030595344,"1","PRPS1"
9.27250907712629e-08,0.752454473857919,0.253,0.15,0.0012716318948371,"1","SMS"
9.32085862786827e-08,-1.00011586562815,0.124,0.227,0.00127826255222586,"1","WIPF1"
9.84495487866422e-08,-0.911123145810418,0.251,0.359,0.00135013711206001,"1","PDIA3"
1.0222341857027e-07,-1.90280374557336,0.055,0.13,0.00140189196227268,"1","PARP1"
1.06134970215564e-07,1.42440924636827,0.116,0.049,0.00145553498153624,"1","ARHGAP27"
1.07320765391681e-07,-0.963999249674302,0.154,0.253,0.00147179697658151,"1","IK"
1.0859166017934e-07,-1.44498001075367,0.074,0.156,0.00148922602769947,"1","MRPL9"
1.09188547522321e-07,-0.317007088445097,0.939,0.956,0.00149741174072111,"1","RPL24"
1.10182157895565e-07,1.27930694098742,0.137,0.064,0.00151103811337978,"1","TRMT1"
1.11794094809547e-07,-0.394242899236821,0.66,0.761,0.00153314421621813,"1","PPIA"
1.126763870964e-07,-0.853022680989129,0.259,0.375,0.00154524397264003,"1","RBM39"
1.2089749598129e-07,0.960371402542746,0.226,0.132,0.00165798825988741,"1","AKR1A1"
1.27217352336129e-07,-1.09999458400991,0.131,0.228,0.00174465876993768,"1","CCT4"
1.44718247690038e-07,1.02905308112893,0.181,0.091,0.00198466604882119,"1","HEXB"
1.51531697552523e-07,1.29400321025182,0.129,0.056,0.0020781057002353,"1","SH3BP2"
1.55517247748248e-07,-1.57080565723666,0.036,0.105,0.00213276353561947,"1","U2AF1L4"
1.57891026948108e-07,-1.50847580378308,0.068,0.15,0.00216531754356635,"1","CDC123"
1.59045623133073e-07,-1.84427257669973,0.038,0.106,0.00218115167564697,"1","LINC-PINT"
1.64811295431281e-07,-0.987795618837781,0.116,0.213,0.00226022210554458,"1","CRBN"
1.69996001446637e-07,1.36494214653553,0.122,0.054,0.00233132516383918,"1","FAM46A"
1.75019931874233e-07,-0.900510559477376,0.196,0.295,0.00240022334572324,"1","NCOR1"
1.80269706456929e-07,-0.915502900073273,0.158,0.257,0.00247221875435033,"1","EIF4B"
1.8125356057906e-07,-0.645334463674191,0.338,0.454,0.00248571132978123,"1","TUBA1B"
1.8192300412413e-07,-1.6820266660062,0.038,0.105,0.00249489207855832,"1","DYNLT3"
1.86190241072086e-07,-1.35922302537619,0.065,0.143,0.00255341296606258,"1","CHCHD7"
1.9006761483692e-07,1.20837993777473,0.143,0.066,0.00260658726987352,"1","PARP14"
1.90253566107312e-07,-0.931356013302718,0.129,0.23,0.00260913740559568,"1","CCT3"
1.93466216671073e-07,0.911530960986212,0.209,0.116,0.0026531956954271,"1","MYD88"
1.97252986382765e-07,-0.845930389434606,0.203,0.311,0.00270512745525323,"1","TBCA"
1.97876070463822e-07,-1.407823281169,0.059,0.137,0.00271367243034086,"1","COMMD8"
2.02622944042873e-07,-1.03913755618842,0.108,0.2,0.00277877105460396,"1","PDCD4"
2.06606720797776e-07,1.49042400897245,0.105,0.045,0.0028334045690207,"1","TRAPPC5"
2.09105396546213e-07,0.650759089892023,0.443,0.33,0.00286767140823476,"1","UQCR10"
2.14806447199045e-07,1.32174098071145,0.118,0.049,0.0029458556168877,"1","MAP3K11"
2.3426323663074e-07,-0.417099128894337,0.388,0.5,0.00321268602715396,"1","HSP90AB1"
2.43311006376657e-07,-1.64004272662227,0.042,0.11,0.00333676714144948,"1","PCID2"
2.45912147430148e-07,-0.557550535704461,0.07,0.151,0.00337243918985705,"1","TMC8"
2.58899068723512e-07,-1.98221687893378,0.04,0.103,0.00355054182847424,"1","ZNF32"
2.66509496170675e-07,-1.68223101423801,0.046,0.116,0.00365491123048464,"1","MARCH7"
2.68349347735109e-07,-1.52343480269175,0.042,0.11,0.00368014295483928,"1","CAMK4"
2.72062198725705e-07,-0.865905744378833,0.228,0.332,0.00373106099332432,"1","RBMX"
2.75238000627107e-07,-1.11309726471485,0.114,0.201,0.00377461394060014,"1","PPHLN1"
2.75337583817162e-07,-1.15364682041822,0.091,0.178,0.00377597962446857,"1","RNF126"
2.77482498858782e-07,-1.36829262235099,0.063,0.14,0.00380539498934933,"1","AKIRIN1"
2.80877343630999e-07,0.66758372686186,0.333,0.217,0.00385195189055553,"1","MYO1F"
2.85143704731714e-07,-0.904394167598568,0.16,0.258,0.00391046076669073,"1","ARHGEF1"
2.8601189588921e-07,-2.08517475381771,0.049,0.114,0.00392236714022463,"1","ODC1"
2.88593761263186e-07,-1.22633180353733,0.086,0.168,0.00395777484196333,"1","MAT2B"
2.96005246485179e-07,-0.539929393099333,0.46,0.564,0.00405941595029775,"1","C6orf48"
3.0549984771606e-07,-1.59076097661523,0.034,0.1,0.00418962491157805,"1","PRPF18"
3.08124040433402e-07,-0.508887812529472,0.441,0.547,0.00422561309050368,"1","NDUFA4"
3.28098454620739e-07,0.720497257629268,0.314,0.208,0.00449954220666881,"1","MRPL54"
3.28123784665685e-07,0.66167936965751,0.365,0.256,0.0044998895829052,"1","AHNAK"
3.40542727778971e-07,-1.14208195217738,0.101,0.189,0.00467020296876081,"1","IL16"
3.41647847105744e-07,-1.37961333785435,0.091,0.173,0.00468535857520817,"1","HDAC1"
3.52852450969621e-07,-1.16249863256733,0.068,0.147,0.00483901851259738,"1","CGGBP1"
3.62986334191717e-07,-1.06916840510312,0.07,0.151,0.00497799458710521,"1","PITHD1"
3.73065857432217e-07,1.20016854735218,0.112,0.043,0.00511622516882542,"1","IKBIP"
4.00088661600485e-07,0.694636949116559,0.308,0.193,0.00548681590518905,"1","FLNA"
4.14354672804367e-07,-1.20169777635952,0.08,0.16,0.00568245998283909,"1","SYPL1"
4.1496683589197e-07,-1.44195186481178,0.046,0.118,0.00569085518742247,"1","LRP10"
4.15574222019064e-07,-1.18096925002554,0.086,0.173,0.00569918488076944,"1","ADH5"
4.16609659706911e-07,1.14988738981641,0.152,0.08,0.00571338487322058,"1","ZNF524"
4.89939430322019e-07,-1.73142213815096,0.053,0.122,0.00671902934743617,"1","FKBP3"
4.93292046429805e-07,0.794453896994172,0.259,0.16,0.00676500712473834,"1","BAG1"
4.93479109252329e-07,-1.31430425289174,0.091,0.17,0.00676757250428644,"1","ARID4B"
5.07202345209708e-07,1.41074006252592,0.103,0.044,0.00695577296220593,"1","BCKDK"
5.22516554747378e-07,1.44784287791649,0.122,0.056,0.00716579203180554,"1","ORAI3"
5.33310870422039e-07,0.479261678040668,0.367,0.25,0.00731382527696785,"1","RGS19"
5.36469647733425e-07,1.2141559878749,0.127,0.058,0.00735714474901619,"1","FAM195A"
5.44050806329265e-07,0.838289475278622,0.255,0.158,0.00746111275799954,"1","ZFAND5"
5.47794290299487e-07,0.737454676071964,0.3,0.198,0.00751245089716716,"1","CKLF"
5.52109721241547e-07,-1.18191736776743,0.101,0.187,0.00757163271710657,"1","CCDC107"
5.59406539732048e-07,-1.70997542954773,0.049,0.115,0.0076717012858853,"1","RBM4"
5.62148982066178e-07,1.21838547756749,0.129,0.062,0.00770931114005556,"1","CEBPG"
5.7183043368323e-07,-1.02266675242633,0.097,0.186,0.00784208256753181,"1","C19orf66"
6.08315490634754e-07,-1.46841214111529,0.038,0.106,0.00834243863856501,"1","HTATSF1"
6.20134693098886e-07,-0.625695409514888,0.333,0.434,0.00850452718115813,"1","MIF"
6.57613845634557e-07,-0.574778206970708,0.327,0.436,0.00901851627903231,"1","ACTR3"
6.65020946073055e-07,-1.27490248376184,0.076,0.157,0.00912009725444587,"1","SF3B1"
7.14824377382232e-07,1.17862297067535,0.116,0.049,0.00980310151141993,"1","MFSD1"
7.52449299251743e-07,-1.10444276972615,0.097,0.181,0.0103190896899384,"1","ZFAND6"
7.99690090964414e-07,0.649841178096824,0.289,0.175,0.010966949907486,"1","CYC1"
8.70124429520484e-07,-1.18457540470188,0.095,0.176,0.0119328864264439,"1","FGFR1OP2"
8.79447783682589e-07,-1.18617746115874,0.089,0.164,0.012060746905423,"1","RBM23"
8.80296713461531e-07,-1.5236943944964,0.046,0.112,0.0120723891284114,"1","C7orf55-LUC7L2"
9.14716988135333e-07,-0.725134399386884,0.234,0.337,0.012544428775288,"1","PAIP2"
9.51496471280517e-07,0.405287501010494,0.536,0.423,0.013048822607141,"1","SH3BGRL"
9.63524404678029e-07,0.656282113655067,0.293,0.186,0.0132137736857545,"1","OXA1L"
9.63826434005358e-07,-0.530222021871392,0.376,0.473,0.0132179157159495,"1","HNRNPA0"
9.70563858277777e-07,-1.26546605905753,0.049,0.119,0.0133103127524214,"1","MRPS30"
1.0018065385626e-06,-1.40223031846104,0.086,0.158,0.0137387748698475,"1","TPST2"
1.08826806258126e-06,1.17730889158974,0.12,0.053,0.0149245082102395,"1","PGP"
1.09195041329728e-06,0.999280014508139,0.173,0.095,0.0149750079679589,"1","KDELR1"
1.09469953104903e-06,-0.630282612005744,0.308,0.415,0.0150127093688065,"1","SRSF2"
1.12421459210064e-06,-1.60410255038095,0.051,0.117,0.0154174789160681,"1","RAD21"
1.16081385136669e-06,-0.966636342043178,0.101,0.189,0.0159194011576428,"1","RNF167"
1.17858865475254e-06,-1.3624995876776,0.044,0.11,0.0161631648112763,"1","G3BP1"
1.18892404487527e-06,-0.498586347204502,0.293,0.392,0.0163049043514194,"1","C1QBP"
1.22019830030085e-06,-0.463461891138567,0.443,0.541,0.0167337994903259,"1","GTF3A"
1.2349507030571e-06,-1.74804361031973,0.044,0.112,0.0169361139417251,"1","C14orf1"
1.38207150006643e-06,-1.19047129876557,0.089,0.168,0.018953728551911,"1","DPY30"
1.39989888453941e-06,-0.924923925114387,0.11,0.195,0.0191982133025734,"1","NUCKS1"
1.42450825910433e-06,0.933064218517359,0.186,0.105,0.0195357062653568,"1","ERCC1"
1.43027925936739e-06,-1.00458222203852,0.095,0.178,0.0196148497629644,"1","TMED4"
1.45740882018964e-06,0.888647738754787,0.266,0.164,0.0199869045600808,"1","SSR3"
1.67071489470332e-06,1.04561490973184,0.103,0.04,0.0229121840659614,"1","ARAP1"
1.70765141556225e-06,1.25307965157593,0.116,0.054,0.0234187315130207,"1","ANKRD13D"
1.79643230095346e-06,-1.00849252049367,0.129,0.218,0.0246362725752757,"1","RPL22L1"
1.87338399806637e-06,1.05317216160936,0.124,0.055,0.0256915881494822,"1","ATG16L2"
1.88190836195379e-06,0.432143913432979,0.342,0.241,0.0258084912758343,"1","NDUFA2"
1.90349215966746e-06,-0.924960546295341,0.167,0.249,0.0261044914776795,"1","TAP1"
1.9305551775088e-06,0.779651023522655,0.243,0.151,0.0264756337043557,"1","SHKBP1"
1.95943532811798e-06,-1.20963830441979,0.116,0.192,0.02687169608981,"1","TRADD"
2.02774654638339e-06,-0.795180138548369,0.156,0.251,0.0278085161371019,"1","SSB"
2.07145734378065e-06,0.668093719082632,0.213,0.124,0.0284079660126078,"1","ETHE1"
2.08319682399373e-06,-0.601957856130966,0.215,0.323,0.02856896124425,"1","FAM65B"
2.13757419842863e-06,0.907825371300778,0.19,0.109,0.0293146925572502,"1","ARPC1A"
2.21847672938872e-06,0.54649196499908,0.416,0.307,0.0304241898668369,"1","ATP5J2"
2.23518912774698e-06,-1.2276994940593,0.086,0.158,0.0306533836979221,"1","ROCK1"
2.28539499872648e-06,0.575196066024784,0.376,0.269,0.031341907012535,"1","NDUFB7"
2.30125486671312e-06,0.899538544664183,0.105,0.042,0.0315594092421037,"1","PARVB"
2.35957518654728e-06,0.393898128633732,0.595,0.482,0.0323592141083095,"1","ARL6IP4"
2.46618315595203e-06,-0.469076188103575,0.466,0.56,0.0338212358007261,"1","RPL41"
2.46643470487543e-06,-0.783902106143341,0.114,0.204,0.0338246855426617,"1","PDCD5"
2.48439659293463e-06,-1.09447020766167,0.061,0.134,0.0340710148755055,"1","SNRNP40"
2.53231966118993e-06,1.07367337472874,0.148,0.08,0.0347282318335587,"1","NAMPT"
2.54073952207148e-06,0.907433257518069,0.181,0.106,0.0348437018056882,"1","GNB1"
2.61409878264178e-06,-1.37291725143062,0.036,0.101,0.0358497507051493,"1","RASA3"
2.655856292331e-06,0.656679528255152,0.295,0.189,0.0364224131930273,"1","SQSTM1"
2.70012343291938e-06,-1.40684036398019,0.068,0.136,0.0370294927590564,"1","TTC3"
2.89465376114064e-06,-1.56087172069865,0.055,0.122,0.0396972816802828,"1","REXO2"
2.91325141374625e-06,0.890120976047858,0.146,0.072,0.0399523298881161,"1","ATP6AP1"
2.95575222439404e-06,-1.37380116604987,0.049,0.112,0.0405351860053399,"1","GIMAP6"
2.96377197319843e-06,0.955383547234254,0.16,0.086,0.0406451688404433,"1","TCIRG1"
2.96378403290315e-06,-0.757964381459803,0.156,0.25,0.0406453342272338,"1","TAPSAR1"
3.01145225511406e-06,-1.25325171734834,0.074,0.148,0.0412990562266342,"1","CHD2"
3.05603398128836e-06,0.887970882915102,0.177,0.099,0.0419104500193886,"1","TIMM8B"
3.07266295167102e-06,-0.92066336252602,0.095,0.181,0.0421384997192164,"1","LSM14A"
3.10257333059774e-06,0.883488260124013,0.162,0.089,0.0425486906558174,"1","DUSP23"
3.37468183855829e-06,0.89284411462958,0.122,0.055,0.0462803867339884,"1","SNN"
3.4394481182322e-06,-0.715755958271733,0.272,0.366,0.0471685914934364,"1","CNN2"
3.46941569866308e-06,0.636826968922757,0.365,0.266,0.0475795668914655,"1","ATP5EP2"
3.47133252592338e-06,1.01345353043774,0.141,0.07,0.0476058542605132,"1","ATP6V1B2"
3.57372965477243e-06,-0.778595908261707,0.241,0.334,0.0490101284855491,"1","PPA1"
3.5993556313439e-06,-1.22112102379102,0.074,0.146,0.0493615631282502,"1","NKTR"
3.71232249416089e-06,0.695719655703829,0.217,0.129,0.0509107906849224,"1","SQRDL"
3.71460146314971e-06,-1.19847894218501,0.072,0.14,0.0509420444656352,"1","RP11-796E2.4"
3.82568324294184e-06,-1.01796807783068,0.179,0.258,0.0524654199937043,"1","RASGRP2"
4.06466930521798e-06,1.2673052625782,0.11,0.052,0.0557428748517594,"1","ZDHHC7"
4.06894176080584e-06,-1.48291839125949,0.051,0.109,0.0558014673076913,"1","C21orf59"
4.07090409591703e-06,-1.05380282243336,0.099,0.173,0.0558283787714062,"1","MAPRE1"
4.2162296070418e-06,-0.510940457484572,0.188,0.284,0.0578213728309713,"1","SNHG7"
4.23997003903847e-06,1.22074572067525,0.12,0.063,0.0581469491153736,"1","VAMP3"
4.27804476290153e-06,-0.706244631426934,0.224,0.314,0.0586691058784316,"1","SEP15"
4.28890978561247e-06,-1.43459107451955,0.051,0.111,0.0588181087998894,"1","NMRK1"
4.39301070402079e-06,-1.0518565413098,0.061,0.134,0.0602457487949411,"1","CDKN1B"
4.41494264760217e-06,-0.898563351254428,0.222,0.3,0.0605465234692162,"1","XBP1"
4.58725322063328e-06,2.26046344610284,0.114,0.059,0.0629095906677648,"1","DNTTIP1"
4.59651674868568e-06,0.815428316954108,0.213,0.128,0.0630366306914754,"1","HM13"
4.62938123224608e-06,-1.0933464982743,0.103,0.178,0.0634873342190227,"1","IMPDH2"
4.65824824575073e-06,-0.526402351511619,0.329,0.431,0.0638832164422255,"1","CIB1"
4.97581261630618e-06,1.0008074960571,0.135,0.066,0.068238294220023,"1","HHEX"
5.09781225766608e-06,-0.600114962573461,0.162,0.26,0.0699113973016327,"1","SSBP1"
5.12744177164103e-06,-1.12893534887253,0.065,0.135,0.070317736456285,"1","METTL5"
5.22032564108381e-06,-1.05916212578283,0.108,0.187,0.0715915458418234,"1","TCP1"
5.33321903719279e-06,-0.905294946080161,0.105,0.187,0.073139765876062,"1","MFNG"
5.5880464240209e-06,-0.686148233268005,0.253,0.342,0.0766344686590226,"1","NDFIP1"
5.82573959498955e-06,-0.743702174856394,0.245,0.335,0.0798941928056867,"1","TUBB"
6.11637790245842e-06,-1.45315472782416,0.042,0.1,0.0838800065543148,"1","KIAA1551"
6.39870020660897e-06,-0.687383213036495,0.27,0.366,0.0877517746334354,"1","SNRPB"
6.46255032484781e-06,-0.598574023022256,0.325,0.429,0.0886274151549629,"1","UXT"
7.42999536961301e-06,-0.27050597350833,0.627,0.714,0.101894956498873,"1","COX7C"
7.56074622594128e-06,-0.860500045180551,0.186,0.269,0.103688073742559,"1","TMED9"
7.66643555676035e-06,0.328078358954077,0.43,0.325,0.105137497225411,"1","CSNK2B"
7.97455751709856e-06,0.590690262201147,0.272,0.181,0.10936308178949,"1","WASF2"
8.10573606820544e-06,-1.29641115483234,0.074,0.138,0.111162064439369,"1","YTHDF2"
8.36826968966357e-06,0.681517846137227,0.215,0.127,0.114762450524046,"1","PTPN18"
8.38401692195715e-06,0.847840283766544,0.188,0.107,0.11497840806772,"1","DNAJC4"
8.56076345120223e-06,-1.00518100540844,0.105,0.177,0.117402309969787,"1","ELOVL5"
8.71698007472732e-06,-1.53891032920158,0.057,0.116,0.119544664744811,"1","RGS1"
9.00061214098407e-06,-1.34880018169266,0.046,0.105,0.123434394901456,"1","EML4"
9.28625907459265e-06,0.837256993603915,0.272,0.182,0.127351756948964,"1","ENY2"
9.40854010796909e-06,-0.82099428350713,0.139,0.22,0.129028719040688,"1","TMEM243"
9.58260315933882e-06,0.479421667373835,0.373,0.269,0.131415819727173,"1","PRDX6"
9.89815310351441e-06,-1.19164803905155,0.065,0.129,0.135743271661597,"1","LSM5"
1.01500888911263e-05,-1.0447458628003,0.074,0.143,0.139198319052906,"1","ABI1"
1.04130972300243e-05,0.696231818375175,0.234,0.147,0.142805215412554,"1","TMEM179B"
1.05335275197512e-05,1.29911753608955,0.133,0.075,0.144456796405868,"1","RPL26L1"
1.08385413904908e-05,0.699093867390532,0.308,0.223,0.14863975662919,"1","PGAM1"
1.0879457680521e-05,-0.631449081596327,0.241,0.33,0.149200882630665,"1","ATPIF1"
1.09978831649311e-05,-0.882117745596976,0.11,0.186,0.150824969723866,"1","STRAP"
1.10021974639423e-05,1.07995525454265,0.146,0.084,0.150884136020505,"1","ZSWIM7"
1.12493367474662e-05,-1.45638783382018,0.057,0.117,0.154273404154752,"1","CCDC91"
1.14063297031443e-05,0.681744818886417,0.247,0.168,0.156426405548921,"1","PSMB4"
1.1949354049795e-05,-0.452212560913205,0.312,0.412,0.163873441438888,"1","SPCS1"
1.22331372291612e-05,-0.496405888392372,0.15,0.249,0.167765243960717,"1","RGCC"
1.31603842472136e-05,0.79015010997243,0.234,0.139,0.180481509566287,"1","LYN"
1.38967946511106e-05,-1.04863061043649,0.099,0.167,0.190580641845331,"1","PPP1R12A"
1.43645711794698e-05,-0.714690282191714,0.171,0.254,0.196995729155249,"1","CELF2"
1.43670766437735e-05,-0.456773657948004,0.563,0.646,0.19703008909271,"1","CCNI"
1.4641770235505e-05,0.976602018454407,0.118,0.052,0.200797237009716,"1","GAPT"
1.46919869426049e-05,1.07338835336322,0.171,0.112,0.201485908930884,"1","CCDC23"
1.47793798493927e-05,1.54195715983685,0.124,0.07,0.202684415254571,"1","NUMB"
1.50473588988865e-05,-0.90560607755712,0.114,0.192,0.20635947993933,"1","MAGOH"
1.52443512327785e-05,0.456700340409926,0.331,0.228,0.209061032806324,"1","HN1"
1.54918234654328e-05,-1.13317724484376,0.114,0.183,0.212454867004945,"1","PSMC4"
1.61206172830277e-05,0.850744373988456,0.129,0.061,0.221078145419441,"1","CALHM2"
1.62511091602409e-05,-0.300013323728363,0.854,0.895,0.222867711023544,"1","RPS4Y1"
1.63301197875568e-05,1.06305210016871,0.108,0.048,0.223951262766553,"1","IQSEC1"
1.66670456763796e-05,-1.04123817415754,0.114,0.196,0.228571864405869,"1","HNRNPH3"
1.68764475362933e-05,0.378716639140975,0.498,0.399,0.231443601512727,"1","C19orf53"
1.71143663044921e-05,-0.510044013091286,0.601,0.664,0.234706419499804,"1","ZFP36L2"
1.72429789785168e-05,-1.08590409654801,0.074,0.142,0.23647021371138,"1","TMEM261"
1.80475833842621e-05,0.759628980929338,0.215,0.141,0.24750455853177,"1","VIMP"
1.8447155380489e-05,-0.985216469865993,0.099,0.17,0.252984288888026,"1","GOLGA7"
1.85917959742078e-05,-0.83227589238762,0.131,0.209,0.254967889990286,"1","CHURC1"
1.89056191500424e-05,0.684042212328861,0.39,0.301,0.259271661023681,"1","PSMB7"
1.92069161824759e-05,-0.425869258295307,0.112,0.189,0.263403648526474,"1","GGNBP2"
1.96922168094433e-05,-1.05815872914329,0.074,0.136,0.270059061324706,"1","HSPB1"
1.99594480980815e-05,-1.01357011997451,0.08,0.147,0.273723871217089,"1","MRPS26"
2.01646465507013e-05,0.56629404243006,0.234,0.139,0.276537962796318,"1","SPINT2"
2.08101747380722e-05,-1.08408764265322,0.101,0.168,0.285390736357922,"1","ZNF428"
2.09024940916098e-05,1.00390956860023,0.131,0.071,0.286656803972337,"1","ZEB2"
