"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0.00226493425260563,0.317257846824315,0.102,0.067,1,"0","ACTR1B"
0.00227417754481656,0.556321346230332,0.184,0.149,1,"0","IMPDH2"
0.00227940683181949,-0.622110170153557,0.066,0.1,1,"0","MED8"
0.00230458893073127,0.473174863157254,0.268,0.219,1,"0","TMEM14B"
0.00232089969506354,-0.69063439693743,0.095,0.131,1,"0","PSTPIP1"
0.00234617541927024,-0.541532979276854,0.073,0.113,1,"0","ZSWIM7"
0.00234714674751175,-0.415400375776826,0.109,0.149,1,"0","GRHPR"
0.00240057436449142,-0.544389006165139,0.109,0.147,1,"0","DOCK8"
0.00248353252241321,-0.558091347061781,0.117,0.16,1,"0","SET"
0.00249678176149493,0.687863639492454,0.103,0.076,1,"0","FAM104A"
0.00250859050677368,-0.428158190799382,0.145,0.195,1,"0","CMTM6"
0.00258146413746345,0.304810166360993,0.226,0.177,1,"0","DSTN"
0.00258490526427496,-0.554005536559476,0.08,0.119,1,"0","HNRNPH2"
0.00259737393071424,-0.614403481236317,0.167,0.213,1,"0","TMEM9B"
0.00265675777701026,-0.40051452759176,0.082,0.122,1,"0","USF2"
0.00266199975032422,0.593387424170422,0.147,0.109,1,"0","ANKRD44"
0.00279399785104089,-0.699815563528685,0.097,0.138,1,"0","MLX"
0.00279655748200027,-0.491213364635034,0.083,0.126,1,"0","PFKL"
0.00283500302916465,-0.620105804387838,0.068,0.102,1,"0","PLD3"
0.00286907133702534,0.459321779813506,0.119,0.083,1,"0","FOXN3"
0.00291363603087089,-0.523610088308831,0.251,0.296,1,"0","SCP2"
0.00294812604590361,-0.476815417560429,0.084,0.124,1,"0","ADPGK"
0.00308722502743925,-0.55548755883802,0.071,0.109,1,"0","ACTR1A"
0.00312502613701409,-0.333025867846319,0.271,0.324,1,"0","MDH2"
0.00316206149748964,-0.420225192691005,0.069,0.111,1,"0","ARF3"
0.00318657380861577,-0.477964529482752,0.186,0.23,1,"0","HADHA"
0.00318939467504751,0.576125381171242,0.165,0.124,1,"0","SF3B1"
0.00320448317255096,-0.5110315014228,0.122,0.164,1,"0","GNAI3"
0.00322069418621161,0.368783085559423,0.192,0.152,1,"0","BLOC1S4"
0.00337165062310127,0.54838655076666,0.142,0.108,1,"0","AMD1"
0.00347388449643722,-0.325240777662876,0.189,0.239,1,"0","SDHC"
0.0035896600111757,-0.73565653154275,0.087,0.127,1,"0","SH3BP1"
0.00361395795803202,0.615993538571151,0.116,0.085,1,"0","TIMM9"
0.00362586641647548,0.56064294969157,0.1,0.071,1,"0","MTF2"
0.00362676477300331,-0.488942719607923,0.092,0.131,1,"0","PAK2"
0.00364537213505271,-0.530587237559874,0.071,0.109,1,"0","TMEM167A"
0.00365927052208859,-0.568106626873903,0.106,0.149,1,"0","CALCOCO2"
0.00367040964712488,-0.435784943028155,0.178,0.227,1,"0","APH1A"
0.00377542973886201,0.739344943802765,0.119,0.094,1,"0","RGS1"
0.00380674692753867,0.329117611960907,0.2,0.155,1,"0","N4BP2L2"
0.00387428375857011,0.3454453361919,0.188,0.148,1,"0","EPC1"
0.00387594408375429,0.411068130754129,0.137,0.1,1,"0","SS18L2"
0.00395160931150654,0.520515713474531,0.135,0.107,1,"0","POP5"
0.00397884548029964,-0.518713811744781,0.08,0.117,1,"0","CCS"
0.00402994283202075,-0.471498260002359,0.149,0.193,1,"0","CAPZA1"
0.00403768553688584,-0.525066728205102,0.22,0.268,1,"0","RPS19BP1"
0.00409061620131382,-0.429685092547311,0.067,0.107,1,"0","GUSB"
0.00409296169837205,0.357448338822243,0.148,0.11,1,"0","POLR2C"
0.00417746147119726,-0.447799582891052,0.099,0.142,1,"0","TADA3"
0.00423351134212211,-0.311646105454048,0.243,0.29,1,"0","SRI"
0.00425294392008401,-0.319246450047278,0.253,0.308,1,"0","ATP5EP2"
0.00441473774012786,0.391588038191208,0.304,0.257,1,"0","FBL"
0.00449212287434412,0.540707034688227,0.102,0.072,1,"0","RASSF7"
0.00453071466103172,-0.730637834355016,0.068,0.1,1,"0","RPL26L1"
0.00456109395914792,-0.271168765082193,0.155,0.204,1,"0","PSMB4"
0.00467773940597776,0.2798726884438,0.191,0.146,1,"0","SNRPF"
0.00470041315061763,-0.618945727045164,0.104,0.14,1,"0","CCDC69"
0.00470803388207036,-0.459632320001166,0.117,0.157,1,"0","EMC6"
0.00481415884757941,-0.559866185077512,0.107,0.141,1,"0","EMC3"
0.00486226331982776,-0.623033112218883,0.07,0.1,1,"0","SSSCA1"
0.00497084368951822,-0.653379277552632,0.135,0.171,1,"0","ARL4A"
0.00507921742214671,-0.420247525936383,0.142,0.187,1,"0","NDUFS3"
0.00516548680460562,-0.348418579504075,0.151,0.197,1,"0","NMI"
0.0051788479707914,-0.328477988507811,0.496,0.517,1,"0","CD99"
0.00529273487407978,-0.530397355595848,0.264,0.316,1,"0","TMBIM4.1"
0.00532563964210019,-0.58731446902947,0.075,0.109,1,"0","PTPLAD2"
0.00546804261906292,0.421553747522347,0.244,0.204,1,"0","TCEA1"
0.00550507445422752,0.301669395384495,0.186,0.153,1,"0","EIF2A"
0.00550610654683992,0.639467090265524,0.156,0.121,1,"0","PITHD1"
0.00552749631341666,0.498270738414762,0.121,0.091,1,"0","RAD21"
0.00568893523464888,-0.827108584103693,0.072,0.105,1,"0","DIAPH1"
0.00573284794465033,-0.452435856491693,0.108,0.146,1,"0","EXOSC1"
0.00586562851761769,-0.464724064755431,0.141,0.184,1,"0","AKAP13"
0.00595441160770444,-0.401122727630123,0.241,0.283,1,"0","WDR1"
0.00619904068739225,0.395523091285987,0.109,0.076,1,"0","P2RY8"
0.00626811779000629,-0.568059500411864,0.116,0.151,1,"0","FBXW5"
0.00631537211666212,0.536316132755741,0.122,0.094,1,"0","DNPH1"
0.00635452339093045,-0.335458413327307,0.204,0.252,1,"0","SHISA5"
0.0063773906046848,-0.394757617780587,0.106,0.147,1,"0","SLC25A11"
0.00643154342243929,0.387394368055548,0.414,0.364,1,"0","SMDT1"
0.00647099223053444,-0.487899904597671,0.157,0.195,1,"0","IFI16"
0.00654897351401354,-0.428881635011577,0.103,0.14,1,"0","UBE2E3"
0.00661723888780824,0.429303313466042,0.117,0.087,1,"0","SMIM11"
0.00667893132380429,-0.601509977934789,0.075,0.105,1,"0","SLC44A2"
0.00669502375234759,-0.451619502693907,0.123,0.164,1,"0","MPG"
0.00669638773266463,-0.489307397488014,0.078,0.113,1,"0","ZNF511"
0.00681355032500476,0.501936569561107,0.15,0.116,1,"0","RBMS1"
0.00687995859953458,0.416782399803442,0.141,0.109,1,"0","HMGA1"
0.00694089971506192,-0.323794961774584,0.179,0.226,1,"0","OXA1L"
0.0069535552211937,0.38607556655909,0.131,0.099,1,"0","ZC3HAV1"
0.00713458348306606,-0.499264965542088,0.082,0.117,1,"0","ATP2B1"
0.00722570396282334,-0.530431416331324,0.093,0.133,1,"0","ERICH1"
0.00742725570857178,-0.495691406595582,0.144,0.184,1,"0","ZFAND6"
0.00742940335466995,-0.25433609085503,0.304,0.358,1,"0","NDUFA1"
0.00743821728243279,-0.383366472613096,0.204,0.249,1,"0","C1orf43"
0.00751755054254898,-0.28197415138564,0.125,0.171,1,"0","CANX"
0.00754569790157252,-0.441188922535971,0.074,0.106,1,"0","MBD4"
0.00766284252759876,-0.359080741121906,0.167,0.211,1,"0","MYH9"
0.00769123885693145,0.374985870228515,0.165,0.127,1,"0","GPBP1"
0.00770853857058559,-0.974146676818684,0.098,0.131,1,"0","BNIP2"
0.00774305564936179,-0.291339952482066,0.51,0.541,1,"0","SLC25A3"
0.00783339881296012,-1.09372259340873,0.093,0.124,1,"0","ECHDC1"
0.00784765795797799,-0.562490219092439,0.12,0.158,1,"0","NDUFB3"
0.00787421008541395,-0.482780284673633,0.092,0.131,1,"0","MX2"
0.00800012925420691,-0.493693929914352,0.072,0.105,1,"0","PSMA6"
0.00802340405394678,-0.324967565392043,0.209,0.257,1,"0","DCTN3"
0.00811432855310258,0.322528864250866,0.112,0.077,1,"0","TNRC6B"
0.00823146300352825,0.386885462965255,0.156,0.122,1,"0","FAM162A"
0.00846084475832028,0.395567263726554,0.12,0.088,1,"0","CD46"
0.0085595369517239,-0.609816429175312,0.173,0.217,1,"0","PFDN2"
0.00860066675666814,0.26546098664897,0.406,0.358,1,"0","TRMT112"
0.00868896298381768,0.417517290436364,0.12,0.089,1,"0","MARCH7"
0.0086940038510975,0.251841267160138,0.17,0.127,1,"0","IFRD1"
0.00870598526691559,-0.560065665666126,0.073,0.102,1,"0","TSPAN32"
0.00887297559317795,0.459215539233421,0.111,0.085,1,"0","CCNC"
0.00892463844913283,-0.658102832327988,0.098,0.131,1,"0","FLOT1"
0.00896512346082438,-0.473774898765005,0.093,0.13,1,"0","CYB561D2"
0.00925081496981908,-0.530252477147696,0.084,0.118,1,"0","WIPI2"
0.00940472272877576,-0.402917554123524,0.13,0.167,1,"0","ATF6B"
0.00953546004107135,0.375581990278739,0.429,0.384,1,"0","EIF3D"
0.00960761867170374,-0.375813277974025,0.122,0.159,1,"0","PNKD"
0.00964217296572019,-0.360737979630745,0.139,0.183,1,"0","NDUFA7.1"
0.00967327870080677,0.258984339389079,0.191,0.153,1,"0","C19orf66"
0.00968569849504112,0.417830357376467,0.153,0.127,1,"0","STAT1"
0.00972113301419477,-0.362707942740565,0.329,0.367,1,"0","NDUFB2"
0.00991527689722863,0.25121468734804,0.325,0.288,1,"0","CSDE1"
0,2.82540830954167,0.997,0.495,0,"3","HLA-DRA"
0,2.96193049409265,1,0.821,0,"3","CD74"
3.11523909322662e-256,2.49164666002959,0.988,0.449,4.27223889245098e-252,"3","HLA-DPB1"
1.00975155048456e-231,2.20787850455714,0.983,0.382,1.38477327633452e-227,"3","HLA-DRB1"
6.96367447854332e-200,2.11753355144494,0.983,0.421,9.5499831798743e-196,"3","HLA-DPA1"
1.36263804273371e-190,-4.21224315203098,0.066,0.589,1.86872181180501e-186,"3","CD3D"
2.17278128545402e-164,6.73832199630327,0.928,0.043,2.97975225487164e-160,"3","CD79A"
5.10465056685825e-159,-3.75687584825362,0.081,0.61,7.0005177873894e-155,"3","GIMAP7"
4.5958309589208e-151,-3.70441506197731,0.115,0.619,6.30272257706398e-147,"3","IL32"
8.12302216201062e-143,4.53829669809288,0.902,0.144,1.11399125929814e-138,"3","CD79B"
6.34282531200051e-137,-3.49892361398597,0.375,0.879,8.69855063287751e-133,"3","S100A4"
3.84424357804862e-133,-3.21777805767783,0.101,0.607,5.27199564293588e-129,"3","HCST"
6.8660726763226e-133,3.94969056223446,0.885,0.119,9.41613206830882e-129,"3","HLA-DQA1"
2.70062115156019e-128,-4.78409294311753,0.112,0.442,3.70363184724964e-124,"3","TYROBP"
6.62293946330577e-127,-3.5674264868958,0.138,0.586,9.08269917997754e-123,"3","S100A11"
2.3424233663439e-120,-4.49595647658227,0.081,0.401,3.21239940460402e-116,"3","FCER1G"
6.40317424815626e-120,-3.06065874859466,0.133,0.663,8.7813131639215e-116,"3","ANXA1"
2.16274987040821e-118,5.62440954087787,0.841,0.054,2.96599517227782e-114,"3","MS4A1"
1.23236658575043e-113,3.99711546641619,0.856,0.148,1.69006753569814e-109,"3","HLA-DQB1"
3.89286776741829e-110,2.03757724135314,0.968,0.74,5.33867885623744e-106,"3","CD37"
1.42340039974811e-106,-4.26667598536028,0.095,0.417,1.95205130821455e-102,"3","AIF1"
7.86063493683294e-106,-3.90497157690297,0.04,0.36,1.07800747523727e-101,"3","CD2"
1.0582980337068e-102,-3.07482811571503,0.124,0.541,1.45134992342551e-98,"3","CD3E"
1.45169669093423e-100,-3.58368979566119,0.144,0.528,1.99085684194721e-96,"3","LGALS1"
5.7683137006167e-99,-2.77653720351883,0.363,0.847,7.91066540902575e-95,"3","S100A6"
7.4035032651595e-98,-3.00120550034005,0.095,0.516,1.01531643778397e-93,"3","GIMAP4"
1.23283965895344e-97,-4.87578325800469,0.026,0.261,1.69071630828875e-93,"3","CFD"
2.29437440608611e-94,-3.64125996156887,0.049,0.371,3.14650506050649e-90,"3","TIMP1"
2.55534290318717e-91,2.1958173607177,0.856,0.277,3.50439725743088e-87,"3","HLA-DRB5"
4.34923692928052e-91,-2.81613462763822,0.219,0.657,5.9645435248153e-87,"3","SRGN"
7.59509231119221e-91,-3.21453513397551,0.063,0.414,1.0415909595569e-86,"3","CD7"
1.36675531605322e-86,-3.94797619206622,0.026,0.278,1.87436824043538e-82,"3","GZMM"
1.41991614206166e-85,-3.19331012047842,0.072,0.415,1.94727299722337e-81,"3","FYB"
7.33428914574682e-82,-3.09535803539896,0.084,0.433,1.00582441344772e-77,"3","ID2"
1.97767243682278e-80,-3.1134686334773,0.055,0.366,2.71217997985876e-76,"3","GIMAP1"
3.45761986800397e-79,-5.40273185355501,0.081,0.307,4.74177988698064e-75,"3","S100A8"
8.88911260787391e-79,-4.70556904524831,0.026,0.242,1.21905290304383e-74,"3","LGALS2"
1.45070876378221e-78,-6.65041550901075,0.003,0.165,1.98950199865092e-74,"3","CD14"
8.72486456503984e-77,-0.819486985055286,1,1,1.19652792644956e-72,"3","TMSB4X"
6.49995719919802e-76,-4.05913351067767,0.187,0.431,8.91404130298017e-72,"3","CST3"
6.51123733757996e-76,-5.10839988998803,0.141,0.391,8.92951088475716e-72,"3","S100A9"
5.99380072777881e-75,-2.24092536510961,0.256,0.701,8.21989831807586e-71,"3","S100A10"
1.48789750815254e-73,-3.61844539600159,0.046,0.302,2.0405026426804e-69,"3","CD247"
4.62658904736005e-71,-4.45755488494208,0.012,0.192,6.34490421954958e-67,"3","PRKCQ-AS1"
5.8845843086411e-70,0.594930574229863,1,0.993,8.0701189208704e-66,"3","RPL18A"
1.58234961288983e-68,-2.61496725799842,0.112,0.464,2.17003425911711e-64,"3","RGS10"
5.82226628041118e-68,-2.75363296924648,0.118,0.446,7.9846559769559e-64,"3","IL7R"
2.77632716039113e-67,-3.98550574582564,0.035,0.254,3.80745506776039e-63,"3","IFITM3"
6.55628993110637e-67,-5.09888061314981,0.006,0.168,8.99129601151928e-63,"3","CDA"
1.15519083849348e-66,-2.8399563798693,0.055,0.358,1.58422871590996e-62,"3","MT2A"
1.29413679742176e-66,-3.71706349430105,0.084,0.328,1.77477920398421e-62,"3","FCN1"
6.11342002855692e-65,6.61390269641242,0.611,0.023,8.38394422716296e-61,"3","TCL1A"
2.22560559443966e-64,-3.52708365743868,0.141,0.389,3.05219551221455e-60,"3","LST1"
1.14038402854521e-63,-3.24033572940072,0.058,0.32,1.5639226567469e-59,"3","GIMAP5"
8.14999631670224e-61,-3.41133120559698,0.049,0.277,1.11769049487254e-56,"3","LGALS3"
1.50087105993387e-60,-2.90475593252374,0.04,0.297,2.05829457159331e-56,"3","AMICA1"
7.71313758564747e-59,-2.39210756785955,0.086,0.403,1.05777968849569e-54,"3","LCK"
1.16402256929817e-58,-3.30056889652532,0.084,0.333,1.59634055153551e-54,"3","CTSW"
7.94978063245537e-57,2.51061496648006,0.697,0.201,1.09023291593493e-52,"3","HLA-DMA"
1.10409103531813e-56,0.552898321230681,1,0.976,1.51415044583528e-52,"3","RPS5"
4.11400763972543e-56,0.736208496880747,0.928,0.669,5.64195007711946e-52,"3","LTB"
5.04779303489698e-56,-3.10258453374135,0.052,0.27,6.92254336805772e-52,"3","DOK2"
5.83965099603791e-56,0.621320786958542,1,0.98,8.00849737596639e-52,"3","RPS23"
3.32477562367244e-55,7.06495668284567,0.55,0.01,4.55959729030439e-51,"3","LINC00926"
7.6684545438169e-55,-2.95911548194403,0.049,0.273,1.05165185613905e-50,"3","SAMHD1"
8.35769580121105e-55,-1.5664606463478,0.089,0.416,1.14617440217808e-50,"3","C10orf54"
9.60353457304781e-55,-3.6247500898593,0.029,0.223,1.31702873134778e-50,"3","GZMA"
1.52127169890431e-53,-7.70778924225083,0,0.105,2.08627200787737e-49,"3","NGFRAP1"
1.56512436482589e-53,-3.93669713430791,0.101,0.329,2.14641155392223e-49,"3","NKG7"
6.00519407000076e-53,-2.99608755819986,0.037,0.248,8.23552314759905e-49,"3","LAT"
8.13491938782542e-52,-4.26004837645081,0.026,0.179,1.11562284484638e-47,"3","MS4A6A"
9.07154377112772e-52,-1.94946756986251,0.167,0.518,1.24407151277246e-47,"3","RARRES3"
5.50487627085879e-51,-3.27155865973201,0.037,0.234,7.54938731785575e-47,"3","CFP"
8.27763519468886e-51,0.37186235016957,1,0.999,1.13519489059963e-46,"3","RPL13A"
2.46857569799817e-50,-3.79335123297295,0.438,0.631,3.38540471223469e-46,"3","LYZ"
8.16658922350809e-50,-1.93246824873671,0.17,0.517,1.1199660461119e-45,"3","ITGB2"
1.2858597219019e-49,-2.17868720058947,0.159,0.47,1.76342802261626e-45,"3","NOSIP"
4.82148100929377e-49,-3.92194160828185,0.046,0.208,6.61217905614547e-45,"3","FCGR3A"
7.13106883221808e-48,7.12553030271793,0.487,0.007,9.77954779650387e-44,"3","VPREB3"
4.39350477120448e-47,-2.95084133282766,0.046,0.249,6.02525244322982e-43,"3","CD68"
1.23207585734717e-46,3.80870175723574,0.524,0.065,1.68966883076591e-42,"3","HLA-DQA2"
1.3213107319361e-46,-2.90694850551962,0.063,0.274,1.81204553777717e-42,"3","SERPINA1"
4.8208569635016e-46,-3.03489234302689,0.04,0.23,6.61132323974609e-42,"3","BRI3"
5.82373437478831e-46,-4.96768792443302,0.012,0.124,7.98666932158469e-42,"3","FPR1"
2.25941598417692e-45,-3.50894222401226,0.023,0.167,3.09856308070023e-41,"3","UPP1"
7.65547457264026e-45,-2.62570252582427,0.15,0.38,1.04987178289188e-40,"3","TYMP"
7.78701699474869e-45,0.690824494912697,0.991,0.943,1.06791151065983e-40,"3","RPS11"
1.41691112983088e-44,-5.19382233872641,0.006,0.106,1.94315192345006e-40,"3","TNFRSF1A"
6.99590314159051e-44,4.46413740018469,0.481,0.037,9.59418156837722e-40,"3","BANK1"
2.14256279308896e-43,-4.25043322509611,0.014,0.142,2.93831061444221e-39,"3","APOBEC3A"
4.87872741175369e-43,-3.02144401920952,0.026,0.195,6.69068677247901e-39,"3","TRAT1"
4.79146328084211e-42,2.91282570207982,0.55,0.126,6.57101274334687e-38,"3","HLA-DMB"
7.55774044860662e-42,-3.14035042519236,0.029,0.186,1.03646852512191e-37,"3","LEF1"
1.38199440590526e-41,-2.57048838487093,0.066,0.27,1.89526712825848e-37,"3","CTSD"
1.50935473295666e-41,-3.42622877313536,0.049,0.219,2.06992908077677e-37,"3","CST7"
1.69126283490957e-41,-3.73348617214012,0.009,0.136,2.31939785179498e-37,"3","LILRA5"
4.30909123493489e-41,3.34397982756282,0.49,0.068,5.90948771958971e-37,"3","HVCN1"
1.09761344149266e-40,-2.81441581254483,0.055,0.25,1.50526707366303e-36,"3","CEBPD"
1.69764143121509e-40,-2.60285756397417,0.049,0.245,2.32814545876837e-36,"3","CD3G"
1.07450184692364e-38,-3.28721227137132,0.159,0.341,1.47357183287108e-34,"3","CCL5"
2.61389359386331e-38,-1.522557142365,0.418,0.715,3.58469367462415e-34,"3","LDHB"
1.84920375466182e-37,-4.32715517429429,0.009,0.111,2.53599802914322e-33,"3","MAFB"
2.1320355370374e-37,-2.41792228069692,0.061,0.257,2.9238735354931e-33,"3","RGCC"
3.10535711811481e-37,-2.8427919894423,0.032,0.187,4.25868675178265e-33,"3","FYN"
4.35694698339646e-37,-1.90065644612848,0.164,0.439,5.9751170930299e-33,"3","IFI6"
4.59080415945017e-37,-1.32050571991873,0.568,0.837,6.29582882426996e-33,"3","VIM"
4.59400361403587e-37,-1.00888623188063,0.591,0.891,6.30021655628879e-33,"3","GAPDH"
7.20352765184409e-37,-4.09734892770186,0.006,0.113,9.87891782173899e-33,"3","C5AR1"
2.61582039730949e-36,0.422628211552835,1,0.986,3.58733609287023e-32,"3","RPS8"
2.7264053913145e-36,-3.50257835968675,0.023,0.15,3.7389923536487e-32,"3","STX11"
3.60978950578247e-36,-3.10067296405861,0.026,0.182,4.95046532823008e-32,"3","TNFSF13B"
1.16589849548432e-35,-3.90368526665859,0.017,0.129,1.59891319670719e-31,"3","KLRG1"
3.50102625397964e-35,-3.41159212469518,0.02,0.144,4.80130740470768e-31,"3","CD8B"
3.99875774022719e-35,-1.47375253725679,0.38,0.68,5.48389636494757e-31,"3","NEAT1"
4.03078547875239e-35,-0.512347511991065,1,1,5.52781920556102e-31,"3","B2M"
4.33410273265256e-35,-3.54435185275138,0.009,0.124,5.94378848755972e-31,"3","IGSF6"
7.57244319923612e-35,-1.51170038916528,0.207,0.518,1.03848486034324e-30,"3","IFITM1"
1.29107789923725e-34,0.434492912310319,1,0.986,1.77058423101397e-30,"3","RPL8"
1.50875916188276e-34,6.34147666414917,0.38,0.009,2.06911231460602e-30,"3","FCER2"
1.5134124446224e-34,-3.32870047972925,0.012,0.133,2.07549382655516e-30,"3","CD4"
1.98571714310948e-34,-2.99380097565382,0.017,0.156,2.72321249006035e-30,"3","PTGER2"
2.20400355025386e-34,-2.91465106347051,0.029,0.187,3.02257046881815e-30,"3","CORO1B"
2.67985272117785e-34,-3.33389368619297,0.023,0.15,3.6751500218233e-30,"3","MAL"
9.46667160618649e-34,-2.34598788702762,0.066,0.249,1.29825934407242e-29,"3","GLIPR2"
1.05128293984805e-33,-1.80662736595761,0.15,0.405,1.44172942370762e-29,"3","CSTB"
1.82947088175943e-33,-3.48898627653579,0.017,0.131,2.50893636724489e-29,"3","CSF3R"
4.17103038986684e-33,-2.80027791314003,0.032,0.177,5.72015107666338e-29,"3","CMTM3"
6.74899485003373e-33,-2.97001238810775,0.014,0.146,9.25557153733625e-29,"3","TMEM173"
7.58149535589865e-33,0.376291133202631,1,0.995,1.03972627310794e-28,"3","RPL15"
9.2126495458184e-33,-3.05840853019373,0.017,0.144,1.26342275871354e-28,"3","CD300A"
1.24559593235114e-32,-2.25455922589835,0.075,0.262,1.70821026162636e-28,"3","MYO1F"
2.94280884646425e-32,-1.07005372290652,0.677,0.886,4.03576805204107e-28,"3","SH3BGRL3"
3.12764174238584e-32,-2.78081645496296,0.032,0.174,4.28924788550794e-28,"3","NINJ1"
5.32961760002143e-32,-3.47259644579351,0.046,0.174,7.30903757666939e-28,"3","PRF1"
8.99218477074267e-32,-3.89071273930552,0.006,0.101,1.23318821945965e-27,"3","SLC31A2"
1.39453475196878e-31,-1.733809404988,0.159,0.41,1.91246495884999e-27,"3","GLRX"
2.65289700697293e-31,-2.02466385755529,0.135,0.353,3.63818295536268e-27,"3","CEBPB"
4.42502267160098e-31,0.347253302037263,0.997,0.993,6.06847609183359e-27,"3","RPS27"
5.36582409826964e-31,-2.44833211419377,0.049,0.218,7.35869116836698e-27,"3","GIMAP2"
1.02507827166342e-30,1.21035901883736,0.81,0.57,1.40579234175921e-26,"3","CXCR4"
1.11134613736853e-30,-2.94378521475518,0.032,0.161,1.52410009278721e-26,"3","ZAP70"
1.02638502251055e-29,-1.23361985138344,0.282,0.595,1.40758441987096e-25,"3","GSTK1"
2.46072746697883e-29,-3.40872718705713,0.029,0.158,3.37464164821476e-25,"3","CCL3"
2.48113174174488e-29,0.453288593423871,0.988,0.954,3.40262407062892e-25,"3","RPSA"
2.88031392967064e-29,-1.90326621034635,0.081,0.287,3.95006252315032e-25,"3","LEPROTL1"
7.41020642264138e-29,-3.94573961477543,0.026,0.136,1.01623570880104e-24,"3","GZMB"
8.79895883369046e-29,-3.52566433959982,0.012,0.101,1.20668921445231e-24,"3","PTPRE"
9.53900368065986e-29,-3.12449085945422,0.017,0.13,1.30817896476569e-24,"3","CPVL"
2.30341074049899e-28,-2.57539165679486,0.04,0.185,3.15889748952031e-24,"3","IFI30"
2.50613300468364e-28,-1.94166046624768,0.098,0.295,3.43691080262314e-24,"3","CTSC"
3.69960202403836e-28,-3.10181045234414,0.017,0.13,5.07363421576621e-24,"3","RP11-290F20.3"
3.97619507534531e-28,-0.7925366000463,0.98,0.995,5.45295392632856e-24,"3","ACTB"
3.99325196358007e-28,-1.78378199986381,0.147,0.375,5.47634574285371e-24,"3","CD63"
4.77514162122441e-28,-1.5461181887912,0.219,0.472,6.54862921934715e-24,"3","ANXA2"
5.90132636436744e-28,-1.53638827596823,0.986,0.99,8.09307897609351e-24,"3","FTH1"
6.64348729720738e-28,1.41588193798263,0.692,0.428,9.1108784793902e-24,"3","ISG20"
9.2849611961234e-28,-2.05435043242765,0.069,0.249,1.27333957843636e-23,"3","CD97"
1.23015721193727e-27,-1.49473543107642,0.265,0.511,1.68703760045077e-23,"3","TSPO"
2.25252658552651e-27,-1.15487185865971,0.406,0.69,3.08911495939106e-23,"3","ZFP36L2"
2.96921939205637e-27,-3.11260880743914,0.017,0.121,4.0719874742661e-23,"3","TGFBI"
3.95607621444983e-27,-2.59774070355109,0.035,0.163,5.42536292049649e-23,"3","SPN"
4.51093275307245e-27,-1.93350892295633,0.086,0.284,6.18629317756356e-23,"3","ARRB2"
7.96415221311325e-27,6.0050811047146,0.305,0.007,1.09220383450635e-22,"3","TSPAN13"
8.35046772377963e-27,-2.2385682824251,0.04,0.193,1.14518314363914e-22,"3","FLT3LG"
1.09733315927154e-26,1.95458133947333,0.464,0.151,1.50488269462499e-22,"3","LY86"
1.18300093040321e-26,-2.8713982713381,0.017,0.133,1.62236747595496e-22,"3","PILRA"
1.32127407585498e-26,-1.66328427189596,0.13,0.356,1.81199526762751e-22,"3","NDFIP1"
2.32913527389168e-26,3.38472628677667,0.375,0.071,3.19417611461505e-22,"3","IRF8"
2.42481380137504e-26,-0.785773772917632,0.844,0.961,3.32538964720573e-22,"3","PFN1"
3.38542001166121e-26,3.82356449205241,0.352,0.057,4.64276500399218e-22,"3","EAF2"
4.72036306645776e-26,3.69045313106015,0.323,0.024,6.47350590934017e-22,"3","PDLIM1"
5.81698316520394e-26,2.11284931296718,0.467,0.176,7.97741071276068e-22,"3","SNX2"
6.86713091978348e-26,-2.26022074266259,0.037,0.187,9.41758334339106e-22,"3","AQP3"
1.06732220580856e-25,0.774633203649487,0.844,0.611,1.46372567304587e-21,"3","PTPRCAP"
1.28730255585098e-25,0.274166942688768,1,0.99,1.76540672509403e-21,"3","RPL23A"
1.7755934077185e-25,6.70951980958801,0.294,0.006,2.43504879934515e-21,"3","FCRLA"
5.66091741774941e-25,0.362543051807309,0.997,0.985,7.76338214670154e-21,"3","RPL10A"
7.20249809491101e-25,-2.99233494252122,0.029,0.131,9.87750588736096e-21,"3","SAMD3"
1.44864855248518e-24,-2.49589380612164,0.04,0.168,1.98667662487817e-20,"3","ZYX"
1.99668267062604e-24,-1.97043118212464,0.058,0.22,2.73825061449656e-20,"3","ARL4C"
2.597145354014e-24,5.47273203997363,0.285,0.011,3.5617251384948e-20,"3","HLA-DOB"
3.57199937915802e-24,-2.0416541591264,0.061,0.221,4.8986399485773e-20,"3","CTSB"
3.86932544751251e-24,-2.45897586161595,0.052,0.179,5.30639291871865e-20,"3","BLVRB"
5.2934721178219e-24,4.63053746319468,0.288,0.018,7.25946766238096e-20,"3","GNG7"
6.79333387204465e-24,5.51644095877032,0.277,0.008,9.31637807212203e-20,"3","PKIG"
1.46920581646682e-23,-2.33344457228323,0.055,0.196,2.0148688567026e-19,"3","ABI3"
1.70518585094282e-23,4.52858343623311,0.282,0.015,2.33849187598298e-19,"3","BLK"
2.2433448596684e-23,-1.6820718679637,0.089,0.28,3.07652314054924e-19,"3","SEPW1"
2.31294519451138e-23,-2.73435834839551,0.014,0.116,3.1719730397529e-19,"3","LRRC25"
2.61820548687147e-23,-2.26778851438719,0.063,0.206,3.59060700469553e-19,"3","BLVRA"
3.84369765405591e-23,-1.88796340161974,0.066,0.229,5.27124696277228e-19,"3","BID"
